The following GPUs could not be reset:
  GPU 00000000:18:00.0: Not Supported
  GPU 00000000:29:00.0: Not Supported
  GPU 00000000:3A:00.0: Not Supported
  GPU 00000000:4B:00.0: Not Supported
  GPU 00000000:9A:00.0: Not Supported
  GPU 00000000:AA:00.0: Not Supported
  GPU 00000000:BA:00.0: Not Supported
  GPU 00000000:CA:00.0: Not Supported
{'loss': 0.2807, 'grad_norm': 0.33837980031967163, 'learning_rate': 7.872099812053057e-06, 'epoch': 1.7}
{'loss': 0.3402, 'grad_norm': 0.32249921560287476, 'learning_rate': 7.85037677164704e-06, 'epoch': 1.71}
{'loss': 0.309, 'grad_norm': 0.43036550283432007, 'learning_rate': 7.828573730941482e-06, 'epoch': 1.72}
{'loss': 0.293, 'grad_norm': 0.31069132685661316, 'learning_rate': 7.806691301872959e-06, 'epoch': 1.73}
{'loss': 0.301, 'grad_norm': 0.35015609860420227, 'learning_rate': 7.784730098606194e-06, 'epoch': 1.74}
{'loss': 0.3048, 'grad_norm': 0.3801494240760803, 'learning_rate': 7.762690737516846e-06, 'epoch': 1.74}
{'loss': 0.2842, 'grad_norm': 0.33544954657554626, 'learning_rate': 7.740573837174183e-06, 'epoch': 1.75}
{'loss': 0.2694, 'grad_norm': 0.324734091758728, 'learning_rate': 7.718380018323743e-06, 'epoch': 1.76}
{'loss': 0.3094, 'grad_norm': 0.3400364816188812, 'learning_rate': 7.696109903869895e-06, 'epoch': 1.77}
{'loss': 0.3022, 'grad_norm': 0.3469068109989166, 'learning_rate': 7.673764118858371e-06, 'epoch': 1.78}
{'loss': 0.3042, 'grad_norm': 0.37311047315597534, 'learning_rate': 7.651343290458714e-06, 'epoch': 1.78}
{'loss': 0.2763, 'grad_norm': 0.32605814933776855, 'learning_rate': 7.628848047946675e-06, 'epoch': 1.79}
{'loss': 0.2822, 'grad_norm': 0.4221646189689636, 'learning_rate': 7.606279022686553e-06, 'epoch': 1.8}
{'loss': 0.2905, 'grad_norm': 0.33663517236709595, 'learning_rate': 7.5836368481134825e-06, 'epoch': 1.81}
{'loss': 0.283, 'grad_norm': 0.40372464060783386, 'learning_rate': 7.56092215971564e-06, 'epoch': 1.82}
{'loss': 0.309, 'grad_norm': 0.3349315822124481, 'learning_rate': 7.538135595016423e-06, 'epoch': 1.82}
{'loss': 0.2984, 'grad_norm': 0.37530502676963806, 'learning_rate': 7.515277793556546e-06, 'epoch': 1.83}
{'loss': 0.3003, 'grad_norm': 0.44340237975120544, 'learning_rate': 7.492349396876097e-06, 'epoch': 1.84}
{'loss': 0.3148, 'grad_norm': 0.3983798921108246, 'learning_rate': 7.4693510484965285e-06, 'epoch': 1.85}
{'loss': 0.2961, 'grad_norm': 0.4243985712528229, 'learning_rate': 7.4462833939026e-06, 'epoch': 1.86}
{'loss': 0.3314, 'grad_norm': 0.33384308218955994, 'learning_rate': 7.423147080524255e-06, 'epoch': 1.86}
{'loss': 0.2839, 'grad_norm': 0.3436424732208252, 'learning_rate': 7.399942757718456e-06, 'epoch': 1.87}
{'loss': 0.2823, 'grad_norm': 0.35092684626579285, 'learning_rate': 7.376671076750956e-06, 'epoch': 1.88}
{'loss': 0.2961, 'grad_norm': 0.38606682419776917, 'learning_rate': 7.35333269077802e-06, 'epoch': 1.89}
{'loss': 0.3161, 'grad_norm': 0.35916271805763245, 'learning_rate': 7.329928254828097e-06, 'epoch': 1.9}
{'loss': 0.3174, 'grad_norm': 0.3522768020629883, 'learning_rate': 7.3064584257834255e-06, 'epoch': 1.9}
{'loss': 0.2625, 'grad_norm': 0.3894258737564087, 'learning_rate': 7.2829238623616125e-06, 'epoch': 1.91}
{'loss': 0.3048, 'grad_norm': 0.3597820997238159, 'learning_rate': 7.2593252250971306e-06, 'epoch': 1.92}
{'loss': 0.2644, 'grad_norm': 0.48392781615257263, 'learning_rate': 7.235663176322787e-06, 'epoch': 1.93}
{'loss': 0.3023, 'grad_norm': 0.30850666761398315, 'learning_rate': 7.211938380151133e-06, 'epoch': 1.94}
{'loss': 0.3051, 'grad_norm': 0.3416097164154053, 'learning_rate': 7.188151502455827e-06, 'epoch': 1.94}
{'loss': 0.3147, 'grad_norm': 0.3501058518886566, 'learning_rate': 7.164303210852934e-06, 'epoch': 1.95}
{'loss': 0.2836, 'grad_norm': 0.36613115668296814, 'learning_rate': 7.140394174682207e-06, 'epoch': 1.96}
{'loss': 0.3111, 'grad_norm': 0.32834452390670776, 'learning_rate': 7.116425064988286e-06, 'epoch': 1.97}
{'loss': 0.2926, 'grad_norm': 0.40951815247535706, 'learning_rate': 7.092396554501867e-06, 'epoch': 1.98}
{'loss': 0.2869, 'grad_norm': 0.35485443472862244, 'learning_rate': 7.068309317620827e-06, 'epoch': 1.98}
{'loss': 0.2736, 'grad_norm': 0.2912515699863434, 'learning_rate': 7.0441640303912864e-06, 'epoch': 1.99}
{'loss': 0.3439, 'grad_norm': 0.8817213773727417, 'learning_rate': 7.019961370488645e-06, 'epoch': 2.0}
{'loss': 0.2265, 'grad_norm': 0.44932928681373596, 'learning_rate': 6.995702017198551e-06, 'epoch': 2.01}
{'loss': 0.2326, 'grad_norm': 0.4477454125881195, 'learning_rate': 6.971386651397849e-06, 'epoch': 2.02}
{'loss': 0.2377, 'grad_norm': 0.4786826968193054, 'learning_rate': 6.947015955535452e-06, 'epoch': 2.02}
{'loss': 0.2305, 'grad_norm': 0.636024534702301, 'learning_rate': 6.922590613613211e-06, 'epoch': 2.03}
{'loss': 0.2635, 'grad_norm': 0.42762291431427, 'learning_rate': 6.8981113111666945e-06, 'epoch': 2.04}
{'loss': 0.2335, 'grad_norm': 0.354938268661499, 'learning_rate': 6.873578735245962e-06, 'epoch': 2.05}
{'loss': 0.2161, 'grad_norm': 0.35584723949432373, 'learning_rate': 6.848993574396273e-06, 'epoch': 2.06}
{'loss': 0.2224, 'grad_norm': 0.40164464712142944, 'learning_rate': 6.824356518638775e-06, 'epoch': 2.06}
{'loss': 0.1738, 'grad_norm': 0.4914341866970062, 'learning_rate': 6.799668259451114e-06, 'epoch': 2.07}
{'loss': 0.1932, 'grad_norm': 0.43145987391471863, 'learning_rate': 6.774929489748052e-06, 'epoch': 2.08}
{'loss': 0.2174, 'grad_norm': 0.4042733907699585, 'learning_rate': 6.7501409038620015e-06, 'epoch': 2.09}
{'loss': 0.226, 'grad_norm': 0.3814932107925415, 'learning_rate': 6.725303197523547e-06, 'epoch': 2.1}
{'loss': 0.2626, 'grad_norm': 0.48674073815345764, 'learning_rate': 6.700417067841918e-06, 'epoch': 2.1}
{'loss': 0.2234, 'grad_norm': 0.4489990472793579, 'learning_rate': 6.675483213285413e-06, 'epoch': 2.11}
{'loss': 0.2046, 'grad_norm': 0.4670766294002533, 'learning_rate': 6.650502333661815e-06, 'epoch': 2.12}
{'loss': 0.2358, 'grad_norm': 0.436194509267807, 'learning_rate': 6.625475130098727e-06, 'epoch': 2.13}
{'loss': 0.2506, 'grad_norm': 0.3848457336425781, 'learning_rate': 6.600402305023921e-06, 'epoch': 2.14}
{'loss': 0.2409, 'grad_norm': 0.44761911034584045, 'learning_rate': 6.575284562145593e-06, 'epoch': 2.14}
{'loss': 0.2474, 'grad_norm': 0.5501638054847717, 'learning_rate': 6.550122606432639e-06, 'epoch': 2.15}
{'loss': 0.2224, 'grad_norm': 0.4111254811286926, 'learning_rate': 6.524917144094851e-06, 'epoch': 2.16}
{'loss': 0.2463, 'grad_norm': 0.6259758472442627, 'learning_rate': 6.4996688825631085e-06, 'epoch': 2.17}
{'loss': 0.2209, 'grad_norm': 0.4530983567237854, 'learning_rate': 6.4743785304695096e-06, 'epoch': 2.18}
{'loss': 0.2293, 'grad_norm': 0.3722640573978424, 'learning_rate': 6.449046797627499e-06, 'epoch': 2.18}
{'loss': 0.2325, 'grad_norm': 0.5419921875, 'learning_rate': 6.423674395011929e-06, 'epoch': 2.19}
{'loss': 0.2045, 'grad_norm': 0.4089423418045044, 'learning_rate': 6.398262034739121e-06, 'epoch': 2.2}
{'loss': 0.1855, 'grad_norm': 0.37574058771133423, 'learning_rate': 6.372810430046863e-06, 'epoch': 2.21}
{'loss': 0.2277, 'grad_norm': 0.4678225517272949, 'learning_rate': 6.347320295274404e-06, 'epoch': 2.22}
{'loss': 0.2069, 'grad_norm': 0.46731695532798767, 'learning_rate': 6.321792345842401e-06, 'epoch': 2.22}
{'loss': 0.2176, 'grad_norm': 0.4222344756126404, 'learning_rate': 6.296227298232835e-06, 'epoch': 2.23}
{'loss': 0.2395, 'grad_norm': 0.5092325210571289, 'learning_rate': 6.270625869968907e-06, 'epoch': 2.24}
{'loss': 0.2416, 'grad_norm': 0.47212252020835876, 'learning_rate': 6.244988779594898e-06, 'epoch': 2.25}
{'loss': 0.2069, 'grad_norm': 0.4225524365901947, 'learning_rate': 6.219316746656008e-06, 'epoch': 2.26}
{'loss': 0.1945, 'grad_norm': 0.4112660884857178, 'learning_rate': 6.193610491678142e-06, 'epoch': 2.26}
{'loss': 0.2536, 'grad_norm': 0.5589428544044495, 'learning_rate': 6.167870736147713e-06, 'epoch': 2.27}
{'loss': 0.1905, 'grad_norm': 0.34212055802345276, 'learning_rate': 6.142098202491373e-06, 'epoch': 2.28}
{'loss': 0.2282, 'grad_norm': 0.41295915842056274, 'learning_rate': 6.116293614055745e-06, 'epoch': 2.29}
{'loss': 0.2128, 'grad_norm': 0.3678436279296875, 'learning_rate': 6.09045769508712e-06, 'epoch': 2.3}
{'loss': 0.2146, 'grad_norm': 0.3736455738544464, 'learning_rate': 6.06459117071113e-06, 'epoch': 2.3}
{'loss': 0.2591, 'grad_norm': 0.3856793940067291, 'learning_rate': 6.038694766912394e-06, 'epoch': 2.31}
{'loss': 0.2364, 'grad_norm': 0.37547221779823303, 'learning_rate': 6.012769210514147e-06, 'epoch': 2.32}
{'loss': 0.2408, 'grad_norm': 0.3950580060482025, 'learning_rate': 5.986815229157834e-06, 'epoch': 2.33}
{'loss': 0.2337, 'grad_norm': 0.38611873984336853, 'learning_rate': 5.960833551282692e-06, 'epoch': 2.34}
{'loss': 0.2349, 'grad_norm': 0.36663803458213806, 'learning_rate': 5.934824906105309e-06, 'epoch': 2.34}
{'loss': 0.226, 'grad_norm': 0.3616888225078583, 'learning_rate': 5.908790023599144e-06, 'epoch': 2.35}
{'loss': 0.2404, 'grad_norm': 0.4611724615097046, 'learning_rate': 5.882729634474056e-06, 'epoch': 2.36}
{'loss': 0.2256, 'grad_norm': 0.3560603857040405, 'learning_rate': 5.856644470155781e-06, 'epoch': 2.37}
{'loss': 0.2438, 'grad_norm': 0.36329469084739685, 'learning_rate': 5.830535262765413e-06, 'epoch': 2.38}
{'loss': 0.2419, 'grad_norm': 0.3650111258029938, 'learning_rate': 5.804402745098855e-06, 'epoch': 2.38}
{'loss': 0.2317, 'grad_norm': 0.42274728417396545, 'learning_rate': 5.7782476506062425e-06, 'epoch': 2.39}
{'loss': 0.2466, 'grad_norm': 0.3356243968009949, 'learning_rate': 5.752070713371372e-06, 'epoch': 2.4}
{'loss': 0.2781, 'grad_norm': 0.36356720328330994, 'learning_rate': 5.725872668091087e-06, 'epoch': 2.41}
{'loss': 0.2173, 'grad_norm': 0.37427565455436707, 'learning_rate': 5.699654250054663e-06, 'epoch': 2.42}
{'loss': 0.2599, 'grad_norm': 0.4121774137020111, 'learning_rate': 5.673416195123167e-06, 'epoch': 2.42}
{'loss': 0.242, 'grad_norm': 0.36583906412124634, 'learning_rate': 5.647159239708809e-06, 'epoch': 2.43}
{'loss': 0.2327, 'grad_norm': 0.37559419870376587, 'learning_rate': 5.620884120754268e-06, 'epoch': 2.44}
{'loss': 0.2062, 'grad_norm': 0.39364272356033325, 'learning_rate': 5.594591575712015e-06, 'epoch': 2.45}
{'loss': 0.223, 'grad_norm': 0.3480806052684784, 'learning_rate': 5.568282342523606e-06, 'epoch': 2.46}
{'loss': 0.2561, 'grad_norm': 0.43698015809059143, 'learning_rate': 5.541957159598983e-06, 'epoch': 2.46}
{'loss': 0.2198, 'grad_norm': 0.397091805934906, 'learning_rate': 5.515616765795736e-06, 'epoch': 2.47}
{'loss': 0.2198, 'grad_norm': 0.3558485507965088, 'learning_rate': 5.4892619003983735e-06, 'epoch': 2.48}
{'loss': 0.2221, 'grad_norm': 0.3571341633796692, 'learning_rate': 5.462893303097576e-06, 'epoch': 2.49}
{'loss': 0.2406, 'grad_norm': 0.5361178517341614, 'learning_rate': 5.4365117139694275e-06, 'epoch': 2.5}
{'loss': 0.2419, 'grad_norm': 0.3308750092983246, 'learning_rate': 5.41011787345465e-06, 'epoch': 2.5}
{'loss': 0.2027, 'grad_norm': 0.4547310173511505, 'learning_rate': 5.383712522337817e-06, 'epoch': 2.51}
{'loss': 0.2386, 'grad_norm': 0.4314463138580322, 'learning_rate': 5.357296401726569e-06, 'epoch': 2.52}
{'loss': 0.2106, 'grad_norm': 0.33850347995758057, 'learning_rate': 5.330870253030808e-06, 'epoch': 2.53}
{'loss': 0.244, 'grad_norm': 0.3673066794872284, 'learning_rate': 5.304434817941888e-06, 'epoch': 2.54}
{'loss': 0.2037, 'grad_norm': 0.4134364426136017, 'learning_rate': 5.277990838411803e-06, 'epoch': 2.54}
{'loss': 0.2118, 'grad_norm': 0.3751165270805359, 'learning_rate': 5.251539056632357e-06, 'epoch': 2.55}
{'loss': 0.221, 'grad_norm': 0.3866988718509674, 'learning_rate': 5.2250802150143395e-06, 'epoch': 2.56}
{'loss': 0.2071, 'grad_norm': 0.34667539596557617, 'learning_rate': 5.198615056166685e-06, 'epoch': 2.57}
{'loss': 0.2047, 'grad_norm': 0.3370967209339142, 'learning_rate': 5.172144322875628e-06, 'epoch': 2.58}
{'loss': 0.2225, 'grad_norm': 0.410708487033844, 'learning_rate': 5.145668758083862e-06, 'epoch': 2.58}
{'loss': 0.2194, 'grad_norm': 0.5357265472412109, 'learning_rate': 5.119189104869683e-06, 'epoch': 2.59}
{'loss': 0.2218, 'grad_norm': 0.3161911964416504, 'learning_rate': 5.092706106426134e-06, 'epoch': 2.6}
{'loss': 0.2276, 'grad_norm': 0.37070170044898987, 'learning_rate': 5.066220506040148e-06, 'epoch': 2.61}
{'loss': 0.2647, 'grad_norm': 0.3758186995983124, 'learning_rate': 5.0397330470716864e-06, 'epoch': 2.62}
{'loss': 0.2331, 'grad_norm': 0.33613526821136475, 'learning_rate': 5.013244472932872e-06, 'epoch': 2.62}
{'loss': 0.211, 'grad_norm': 0.4979584217071533, 'learning_rate': 4.9867555270671295e-06, 'epoch': 2.63}
{'loss': 0.2499, 'grad_norm': 0.37105846405029297, 'learning_rate': 4.960266952928317e-06, 'epoch': 2.64}
{'loss': 0.2313, 'grad_norm': 0.4183320105075836, 'learning_rate': 4.933779493959852e-06, 'epoch': 2.65}
{'loss': 0.2157, 'grad_norm': 0.44735321402549744, 'learning_rate': 4.9072938935738676e-06, 'epoch': 2.66}
{'loss': 0.2298, 'grad_norm': 0.6392983198165894, 'learning_rate': 4.880810895130318e-06, 'epoch': 2.66}
{'loss': 0.2353, 'grad_norm': 0.36910274624824524, 'learning_rate': 4.854331241916139e-06, 'epoch': 2.67}
{'loss': 0.2709, 'grad_norm': 0.38798466324806213, 'learning_rate': 4.827855677124373e-06, 'epoch': 2.68}
{'loss': 0.1943, 'grad_norm': 0.40937912464141846, 'learning_rate': 4.8013849438333165e-06, 'epoch': 2.69}
{'loss': 0.213, 'grad_norm': 0.3968958258628845, 'learning_rate': 4.774919784985661e-06, 'epoch': 2.7}
{'loss': 0.2186, 'grad_norm': 0.318620890378952, 'learning_rate': 4.7484609433676435e-06, 'epoch': 2.7}
{'loss': 0.2399, 'grad_norm': 0.35402411222457886, 'learning_rate': 4.7220091615881995e-06, 'epoch': 2.71}
{'loss': 0.2114, 'grad_norm': 0.33903223276138306, 'learning_rate': 4.695565182058113e-06, 'epoch': 2.72}
{'loss': 0.1825, 'grad_norm': 0.33034518361091614, 'learning_rate': 4.669129746969195e-06, 'epoch': 2.73}
{'loss': 0.2127, 'grad_norm': 0.391011506319046, 'learning_rate': 4.642703598273431e-06, 'epoch': 2.74}
{'loss': 0.2247, 'grad_norm': 0.3591831624507904, 'learning_rate': 4.6162874776621845e-06, 'epoch': 2.74}
{'loss': 0.2089, 'grad_norm': 0.3732263147830963, 'learning_rate': 4.589882126545352e-06, 'epoch': 2.75}
{'loss': 0.2334, 'grad_norm': 0.5162502527236938, 'learning_rate': 4.563488286030575e-06, 'epoch': 2.76}
{'loss': 0.2471, 'grad_norm': 0.3291909098625183, 'learning_rate': 4.537106696902425e-06, 'epoch': 2.77}
{'loss': 0.2036, 'grad_norm': 0.36927637457847595, 'learning_rate': 4.510738099601627e-06, 'epoch': 2.78}
{'loss': 0.232, 'grad_norm': 0.5506126284599304, 'learning_rate': 4.484383234204266e-06, 'epoch': 2.78}
{'loss': 0.2226, 'grad_norm': 0.3464704155921936, 'learning_rate': 4.458042840401019e-06, 'epoch': 2.79}
{'loss': 0.2224, 'grad_norm': 0.37550464272499084, 'learning_rate': 4.431717657476394e-06, 'epoch': 2.8}
{'loss': 0.2174, 'grad_norm': 0.3363393247127533, 'learning_rate': 4.4054084242879855e-06, 'epoch': 2.81}
{'loss': 0.2332, 'grad_norm': 0.34491467475891113, 'learning_rate': 4.379115879245733e-06, 'epoch': 2.82}
{'loss': 0.2374, 'grad_norm': 0.3561643660068512, 'learning_rate': 4.352840760291191e-06, 'epoch': 2.82}
{'loss': 0.2533, 'grad_norm': 0.39478185772895813, 'learning_rate': 4.326583804876834e-06, 'epoch': 2.83}
{'loss': 0.2203, 'grad_norm': 0.35176223516464233, 'learning_rate': 4.300345749945339e-06, 'epoch': 2.84}
{'loss': 0.2365, 'grad_norm': 0.42046016454696655, 'learning_rate': 4.274127331908915e-06, 'epoch': 2.85}
{'loss': 0.2428, 'grad_norm': 0.3332115411758423, 'learning_rate': 4.247929286628629e-06, 'epoch': 2.86}
{'loss': 0.216, 'grad_norm': 0.39272621273994446, 'learning_rate': 4.221752349393758e-06, 'epoch': 2.86}
{'loss': 0.2347, 'grad_norm': 0.4431878924369812, 'learning_rate': 4.195597254901147e-06, 'epoch': 2.87}
{'loss': 0.2129, 'grad_norm': 0.4175416827201843, 'learning_rate': 4.169464737234588e-06, 'epoch': 2.88}
{'loss': 0.2245, 'grad_norm': 0.343821257352829, 'learning_rate': 4.143355529844221e-06, 'epoch': 2.89}
{'loss': 0.2038, 'grad_norm': 0.4010283350944519, 'learning_rate': 4.117270365525946e-06, 'epoch': 2.9}
{'loss': 0.2206, 'grad_norm': 0.45099425315856934, 'learning_rate': 4.091209976400858e-06, 'epoch': 2.9}
{'loss': 0.2293, 'grad_norm': 0.36099302768707275, 'learning_rate': 4.065175093894694e-06, 'epoch': 2.91}
{'loss': 0.2285, 'grad_norm': 0.40183448791503906, 'learning_rate': 4.039166448717309e-06, 'epoch': 2.92}
{'loss': 0.1899, 'grad_norm': 0.41024067997932434, 'learning_rate': 4.013184770842167e-06, 'epoch': 2.93}
{'loss': 0.2259, 'grad_norm': 0.3365989029407501, 'learning_rate': 3.987230789485855e-06, 'epoch': 2.94}
{'loss': 0.2177, 'grad_norm': 0.3229794204235077, 'learning_rate': 3.961305233087606e-06, 'epoch': 2.94}
{'loss': 0.2379, 'grad_norm': 0.34331074357032776, 'learning_rate': 3.9354088292888715e-06, 'epoch': 2.95}
{'loss': 0.2285, 'grad_norm': 0.4623001217842102, 'learning_rate': 3.909542304912881e-06, 'epoch': 2.96}
{'loss': 0.2106, 'grad_norm': 0.40191662311553955, 'learning_rate': 3.8837063859442575e-06, 'epoch': 2.97}
{'loss': 0.2435, 'grad_norm': 0.3179699182510376, 'learning_rate': 3.8579017975086285e-06, 'epoch': 2.98}
{'loss': 0.2071, 'grad_norm': 0.44634124636650085, 'learning_rate': 3.832129263852288e-06, 'epoch': 2.98}
{'loss': 0.2504, 'grad_norm': 0.4477631449699402, 'learning_rate': 3.80638950832186e-06, 'epoch': 2.99}
{'loss': 0.2025, 'grad_norm': 0.3829573392868042, 'learning_rate': 3.780683253343995e-06, 'epoch': 3.0}
{'loss': 0.1714, 'grad_norm': 0.5717044472694397, 'learning_rate': 3.7550112204051016e-06, 'epoch': 3.01}
{'loss': 0.1469, 'grad_norm': 0.5716805458068848, 'learning_rate': 3.7293741300310935e-06, 'epoch': 3.02}
{'loss': 0.1718, 'grad_norm': 0.5429931879043579, 'learning_rate': 3.703772701767167e-06, 'epoch': 3.02}
{'loss': 0.1802, 'grad_norm': 0.4002135694026947, 'learning_rate': 3.6782076541576005e-06, 'epoch': 3.03}
{'loss': 0.1638, 'grad_norm': 0.4949588477611542, 'learning_rate': 3.652679704725596e-06, 'epoch': 3.04}
{'loss': 0.1838, 'grad_norm': 0.6301733255386353, 'learning_rate': 3.6271895699531377e-06, 'epoch': 3.05}
{'loss': 0.1512, 'grad_norm': 0.642291784286499, 'learning_rate': 3.601737965260882e-06, 'epoch': 3.06}
{'loss': 0.1684, 'grad_norm': 0.47998183965682983, 'learning_rate': 3.5763256049880712e-06, 'epoch': 3.06}
{'loss': 0.166, 'grad_norm': 0.48511379957199097, 'learning_rate': 3.550953202372503e-06, 'epoch': 3.07}
{'loss': 0.161, 'grad_norm': 0.44486886262893677, 'learning_rate': 3.5256214695304913e-06, 'epoch': 3.08}
{'loss': 0.1498, 'grad_norm': 0.41717711091041565, 'learning_rate': 3.500331117436895e-06, 'epoch': 3.09}
{'loss': 0.1692, 'grad_norm': 0.419978529214859, 'learning_rate': 3.4750828559051497e-06, 'epoch': 3.1}
{'loss': 0.158, 'grad_norm': 0.41861820220947266, 'learning_rate': 3.4498773935673624e-06, 'epoch': 3.1}
{'loss': 0.1258, 'grad_norm': 0.44889798760414124, 'learning_rate': 3.424715437854409e-06, 'epoch': 3.11}
{'loss': 0.1228, 'grad_norm': 0.4265030026435852, 'learning_rate': 3.3995976949760813e-06, 'epoch': 3.12}
{'loss': 0.1899, 'grad_norm': 0.4778634011745453, 'learning_rate': 3.3745248699012722e-06, 'epoch': 3.13}
{'loss': 0.1445, 'grad_norm': 0.3725225031375885, 'learning_rate': 3.3494976663381873e-06, 'epoch': 3.14}
{'loss': 0.1627, 'grad_norm': 0.4221671521663666, 'learning_rate': 3.324516786714589e-06, 'epoch': 3.14}
{'loss': 0.1941, 'grad_norm': 0.48797720670700073, 'learning_rate': 3.2995829321580848e-06, 'epoch': 3.15}
{'loss': 0.1653, 'grad_norm': 0.4576720595359802, 'learning_rate': 3.274696802476453e-06, 'epoch': 3.16}
{'loss': 0.1604, 'grad_norm': 0.417636513710022, 'learning_rate': 3.2498590961379993e-06, 'epoch': 3.17}
{'loss': 0.1762, 'grad_norm': 0.4003424346446991, 'learning_rate': 3.225070510251951e-06, 'epoch': 3.18}
{'loss': 0.1509, 'grad_norm': 0.3975491523742676, 'learning_rate': 3.200331740548887e-06, 'epoch': 3.18}
{'loss': 0.167, 'grad_norm': 0.4079795777797699, 'learning_rate': 3.1756434813612267e-06, 'epoch': 3.19}
{'loss': 0.1165, 'grad_norm': 0.4151996374130249, 'learning_rate': 3.1510064256037277e-06, 'epoch': 3.2}
{'loss': 0.1638, 'grad_norm': 0.4033430218696594, 'learning_rate': 3.1264212647540405e-06, 'epoch': 3.21}
{'loss': 0.1537, 'grad_norm': 0.4110540747642517, 'learning_rate': 3.1018886888333067e-06, 'epoch': 3.22}
{'loss': 0.159, 'grad_norm': 0.38212481141090393, 'learning_rate': 3.0774093863867895e-06, 'epoch': 3.22}
{'loss': 0.1848, 'grad_norm': 0.4265824556350708, 'learning_rate': 3.052984044464549e-06, 'epoch': 3.23}
{'loss': 0.1421, 'grad_norm': 0.42455485463142395, 'learning_rate': 3.028613348602154e-06, 'epoch': 3.24}
{'loss': 0.1448, 'grad_norm': 0.4236343502998352, 'learning_rate': 3.0042979828014497e-06, 'epoch': 3.25}
{'loss': 0.1222, 'grad_norm': 0.5005717873573303, 'learning_rate': 2.9800386295113564e-06, 'epoch': 3.26}
{'loss': 0.1547, 'grad_norm': 0.418773889541626, 'learning_rate': 2.9558359696087152e-06, 'epoch': 3.26}
{'loss': 0.1538, 'grad_norm': 0.38176897168159485, 'learning_rate': 2.9316906823791753e-06, 'epoch': 3.27}
{'loss': 0.17, 'grad_norm': 0.4309140145778656, 'learning_rate': 2.9076034454981333e-06, 'epoch': 3.28}
{'loss': 0.1663, 'grad_norm': 0.4232248365879059, 'learning_rate': 2.883574935011715e-06, 'epoch': 3.29}
{'loss': 0.1229, 'grad_norm': 0.42628946900367737, 'learning_rate': 2.859605825317793e-06, 'epoch': 3.3}
{'loss': 0.1518, 'grad_norm': 0.41587358713150024, 'learning_rate': 2.8356967891470664e-06, 'epoch': 3.3}
{'loss': 0.1622, 'grad_norm': 0.3770962655544281, 'learning_rate': 2.811848497544175e-06, 'epoch': 3.31}
{'loss': 0.1469, 'grad_norm': 0.36896824836730957, 'learning_rate': 2.7880616198488675e-06, 'epoch': 3.32}
{'loss': 0.1621, 'grad_norm': 0.38367143273353577, 'learning_rate': 2.764336823677216e-06, 'epoch': 3.33}
{'loss': 0.1349, 'grad_norm': 0.41169944405555725, 'learning_rate': 2.7406747749028707e-06, 'epoch': 3.34}
{'loss': 0.1302, 'grad_norm': 0.4806370139122009, 'learning_rate': 2.717076137638388e-06, 'epoch': 3.34}
{'loss': 0.1502, 'grad_norm': 0.3828235864639282, 'learning_rate': 2.693541574216575e-06, 'epoch': 3.35}
{'loss': 0.1541, 'grad_norm': 0.36244410276412964, 'learning_rate': 2.6700717451719066e-06, 'epoch': 3.36}
{'loss': 0.1392, 'grad_norm': 0.3842347264289856, 'learning_rate': 2.646667309221981e-06, 'epoch': 3.37}
{'loss': 0.1801, 'grad_norm': 0.4055667817592621, 'learning_rate': 2.623328923249045e-06, 'epoch': 3.38}
{'loss': 0.1678, 'grad_norm': 0.40389084815979004, 'learning_rate': 2.6000572422815453e-06, 'epoch': 3.38}
{'loss': 0.1688, 'grad_norm': 0.3841274678707123, 'learning_rate': 2.5768529194757473e-06, 'epoch': 3.39}
{'loss': 0.1719, 'grad_norm': 0.4639349579811096, 'learning_rate': 2.5537166060974004e-06, 'epoch': 3.4}
{'loss': 0.1602, 'grad_norm': 0.3751067817211151, 'learning_rate': 2.5306489515034715e-06, 'epoch': 3.41}
{'loss': 0.1435, 'grad_norm': 0.4010072350502014, 'learning_rate': 2.5076506031239063e-06, 'epoch': 3.42}
{'loss': 0.1542, 'grad_norm': 0.4192499816417694, 'learning_rate': 2.484722206443455e-06, 'epoch': 3.42}
{'loss': 0.1813, 'grad_norm': 0.40386128425598145, 'learning_rate': 2.461864404983578e-06, 'epoch': 3.43}
{'loss': 0.1469, 'grad_norm': 0.4025401175022125, 'learning_rate': 2.4390778402843606e-06, 'epoch': 3.44}
{'loss': 0.1672, 'grad_norm': 0.40686312317848206, 'learning_rate': 2.416363151886521e-06, 'epoch': 3.45}
{'loss': 0.1622, 'grad_norm': 0.38874006271362305, 'learning_rate': 2.3937209773134473e-06, 'epoch': 3.46}
{'loss': 0.1618, 'grad_norm': 0.4663153290748596, 'learning_rate': 2.3711519520533267e-06, 'epoch': 3.46}
{'loss': 0.1453, 'grad_norm': 0.39335840940475464, 'learning_rate': 2.3486567095412867e-06, 'epoch': 3.47}
{'loss': 0.1839, 'grad_norm': 0.384021520614624, 'learning_rate': 2.32623588114163e-06, 'epoch': 3.48}
{'loss': 0.1217, 'grad_norm': 0.46227073669433594, 'learning_rate': 2.3038900961301053e-06, 'epoch': 3.49}
{'loss': 0.153, 'grad_norm': 0.38263046741485596, 'learning_rate': 2.2816199816762587e-06, 'epoch': 3.5}
{'loss': 0.1666, 'grad_norm': 0.5171394348144531, 'learning_rate': 2.259426162825819e-06, 'epoch': 3.5}
